well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
A1,Glu_65,1,hexose,3.3361,0.051413992163691774,0.14606492906455437,0.12049173563925611,0.12191145730835645,5.70003522645901,-0.011645514707525591,LBCM1099,LBCM
A2,Glu_65,2,hexose,6.7306,0.10354769230769231,0.1515963145489608,0.14533490042082023,0.12378505598884303,7.138927067269919,0.17409084044781245,LBCM1099,LBCM
A3,Glu_65,3,hexose,2.8397,0.04368769230769231,0.14420398542961219,0.13726514753136207,0.12497475579049562,7.075724199566436,0.09834299465621471,LBCM1099,LBCM
A4,Glu_30,1,hexose,5.1903,0.17366410207939506,0.2973129518563959,0.13911289684890898,0.1277604610611191,6.484614502997678,0.08885719175949915,LBCM1099,LBCM
A5,Glu_30,2,hexose,2.9565000000000006,0.09855000000000001,0.34795728876508825,0.13839702400993342,0.13146504285058186,6.589710233048198,0.0527287026957439,LBCM1099,LBCM
A6,Glu_30,3,hexose,5.5918,0.1878080834914611,0.3234673058728389,0.1437764641998214,0.1342767432553275,6.562934031381217,0.07074732909205393,LBCM1099,LBCM
A7,Xyl_36,1,pentose,0.90228,0.18066013574660633,0.18237877966699864,0.11619209044606797,0.08800967331552913,7.763430696257607,0.3202195402941703,LBCM1099,LBCM
A8,Xyl_36,2,pentose,0.9146899999999999,0.05371818736712417,0.05251193265394743,0.10437258119336888,0.081848474194962,7.990679210128873,0.2751927536823076,LBCM1099,LBCM
A9,Xyl_36,3,pentose,0.9336699999999999,0.1874116466318893,0.17290933144473417,0.09553181887203062,0.08700821713251676,8.267762905155731,0.09796318118473908,LBCM1099,LBCM
A10,Xyl_16,1,pentose,0.9417,0.18872384510869564,0.1772407124258205,0.12004513739649932,0.09095749470586144,7.005998136689113,0.3197937980229289,LBCM1099,LBCM
A11,Xyl_16,2,pentose,0.9263699999999999,0.18577780421481982,0.1957955950606811,0.11281226746550349,0.09078930251809779,8.669280965193888,0.24257224514986972,LBCM1099,LBCM
A12,Xyl_16,3,pentose,0.9570299999999999,0.19175267149649083,0.17845633766222305,0.11482153632941276,0.07480125970287296,6.83882452180481,0.5350214259159422,LBCM1099,LBCM
B1,Gal_4.5,1,hexose,1.0366,0.23414964705882355,0.21266917909224972,0.141776416854375,0.11070738132667209,9.169612339822589,0.28064104809800644,LBCM1099,LBCM
B2,Gal_4.5,2,hexose,0.98039,0.2214528,0.20480419465836477,0.13409847767271355,0.11219271173890083,9.951141381696075,0.195251238643671,LBCM1099,LBCM
B3,Gal_4.5,3,hexose,1.04025,0.23777142857142855,0.21090330282530842,0.13564288957982398,0.10923895272569827,9.02058679260467,0.24170807386287071,LBCM1099,LBCM
B4,Gal_2,1,hexose,0.74168,0.3787302127659575,0.049748118295501693,0.12261246775380086,0.08627028701229224,9.21373144136465,0.4212595321066962,LBCM1099,LBCM
B5,Gal_2,2,hexose,0.74752,0.3858167741935484,0.05276305148710577,0.12020968218509132,0.08059226948262321,8.888764344588452,0.4915783232907984,LBCM1099,LBCM
B6,Gal_2,3,hexose,0.7942400000000001,0.41893978021978023,0.05355535829073433,0.11634157566579965,0.08273955651617225,9.242576951113223,0.4061179508867631,LBCM1099,LBCM
B7,Ara_4,1,pentose,0.84753,0.16973615071283096,0.18702239191236125,0.025812607311027164,0.06313824741297491,6.880837143612001,-0.5911732053284287,LBCM1099,LBCM
B8,Ara_4,2,pentose,0.84607,0.16963569324875397,0.17913611792309353,0.0316540966487142,0.07334836814814123,6.945360686812966,-0.5684417056861767,LBCM1099,LBCM
B9,Ara_4,3,pentose,0.8176000000000001,0.16385326086956523,0.2045943971781519,0.03299510724199556,0.06729060012938348,7.0986233774419025,-0.5096624613459535,LBCM1099,LBCM
B10,Ara_2,1,pentose,1.0606900000000001,0.21223392493782503,0.17166533258347574,0.14317169122613346,0.10899065073333948,6.423013809475725,0.31361442713487936,LBCM1099,LBCM
B11,Ara_2,2,pentose,0.97893,0.19605183299389004,0.18660399729958194,0.12778391157990424,0.1037665329970532,6.500572943003979,0.23145592214720223,LBCM1099,LBCM
B12,Ara_2,3,pentose,1.0147,0.2032615436849253,0.17241759779882504,0.13685859157801378,0.09247485910851379,6.585525685750725,0.47995458330375285,LBCM1099,LBCM
C1,Man_16,1,hexose,1.971,0.1231875,0.0594533426183844,0.1435419947035792,0.12711224600867194,7.905763189813649,0.1292538619275627,LBCM1099,LBCM
C2,Man_16,2,hexose,2.2557,0.14385061058344642,0.06146275459874596,0.1414968505171462,0.1292767527193428,7.873266837125757,0.0945266456710355,LBCM1099,LBCM
C3,Man_16,3,hexose,3.6135,0.23686820083682006,0.06345108642867411,0.14194532831954085,0.13604056541217757,7.789257629719231,0.04340442785924142,LBCM1099,LBCM
C4,Man_10,1,hexose,2.4382,0.26650093023255816,0.09476420288916243,0.13203602234609305,0.12118716658303647,8.532061486228146,0.0895214903438066,LBCM1099,LBCM
C5,Man_10,2,hexose,2.4528000000000003,0.26501517241379313,0.10165049787084175,0.1290805979416552,0.12269502125303366,8.47208543164809,0.052044301581337715,LBCM1099,LBCM
C6,Man_10,3,hexose,2.4893,0.25713648351648355,0.09301019314946891,0.1241405413889661,0.11986289222252151,8.548891365906535,0.03568785207104192,LBCM1099,LBCM
C7,EtOH_90,1,alcohol,0,0,0,0,0,0,NA,LBCM1099,LBCM
C8,EtOH_90,2,alcohol,0,0,0,0,0,0,NA,LBCM1099,LBCM
C9,EtOH_90,3,alcohol,0,0,0,0,0,0,NA,LBCM1099,LBCM
C10,EtOH_45,1,alcohol,0.5336299999999999,0.02714152586206896,0,0.08250022996439035,0.08563682220571954,8.42310136964062,-0.03662667717625443,LBCM1099,LBCM
C11,EtOH_45,2,alcohol,0.45844,0.023865847058823532,0,0.08643901621092603,0.08538130444763058,10.287789051782905,0.012388095615758774,LBCM1099,LBCM
C12,EtOH_45,3,alcohol,0.5183,0.026824298245614036,0,0.08263836152951505,0.08344895284112026,9.911226946010068,-0.009713618733461047,LBCM1099,LBCM
D1,NaCl_80,1,salt,0.70372,0.03538592045454545,0.05319048335021524,0.033570202291532,0.0401244953989505,14.265334138917957,-0.16334892295218584,LBCM1099,LBCM
D2,NaCl_80,2,salt,0.72416,0.03641372727272727,0.046887463598379336,0.03552317384910147,0.04749136483692348,12.949442288663441,-0.25200772875065935,LBCM1099,LBCM
D3,NaCl_80,3,salt,0.66576,0.03366843428571429,0.05257879029048946,0.03218038362801251,0.04627033828955572,13.555835081112232,-0.3045137594060694,LBCM1099,LBCM
D4,NaCl_25,1,salt,1.20888,0.061134788571428574,0.05074751293274971,0.09945411938249468,0.10620404618007097,7.357748236112841,-0.06355621127778557,LBCM1099,LBCM
D5,NaCl_25,2,salt,1.17457,0.058728499999999996,0.054979108635097494,0.09813906361440836,0.11484178910291672,7.638514160844481,-0.14544118146348306,LBCM1099,LBCM
D6,NaCl_25,3,salt,1.17457,0.059741060344827575,0.055289477475746814,0.09082314402546754,0.11494485673957759,7.481333768133796,-0.209854650293409,LBCM1099,LBCM
D7,FrAcid_3.5,1,acid,0.8365799999999999,0.04182899999999999,0.0522632311977716,0.11097093749531958,0.1119284241620763,7.58133441418091,-0.00855445499143487,LBCM1099,LBCM
D8,FrAcid_3.5,2,acid,0.79497,0.04090397965116279,0.05636235181706291,0.10907684361547279,0.1166355469987341,7.575750245661577,-0.06480617254140669,LBCM1099,LBCM
D9,FrAcid_3.5,3,acid,0.79497,0.04090397965116279,0.06231031774308479,0.10720912316386855,0.11555501304820409,7.9462783993283574,-0.07222438615323451,LBCM1099,LBCM
D10,FrAcid_1,1,acid,0.93586,0.04787491907514451,0.05724777400293044,0.12092034553418224,0.12054025070358165,6.241608158660027,0.0031532606609162455,LBCM1099,LBCM
D11,FrAcid_1,2,acid,0.93951,0.048909785294117644,0.05622787973127969,0.12544376883802763,0.12283026500225952,7.008501551459288,0.02127736055702586,LBCM1099,LBCM
D12,FrAcid_1,3,acid,0.9125,0.04778476331360947,0.0496682929241318,0.11852505288224016,0.1221852327458982,6.422913059747691,-0.029955992073689503,LBCM1099,LBCM
E1,AcAcid_6,1,acid,0.73,0.03670738636363636,0.04793796689035199,0.09375560065464118,0.09119422261359753,8.386129308484605,0.02808706481217093,LBCM1099,LBCM
E2,AcAcid_6,2,acid,0.72343,0.03700783526011561,0.05478971774518172,0.09265905576522009,0.07806368151576666,8.95833217581742,0.18696753683728803,LBCM1099,LBCM
E3,AcAcid_6,3,acid,0.81687,0.04203081104651163,0.050987683811621436,0.09279709750452325,0.08553685729513741,8.137178650627472,0.08487850078867198,LBCM1099,LBCM
E4,AcAcid_4.5,1,acid,1.02273,0.05172091714285714,0.046662355750099485,0.09579985895857954,0.09660673671177422,7.267634284480338,-0.00835218930541046,LBCM1099,LBCM
E5,AcAcid_4.5,2,acid,0.95995,0.04882504310344827,0.04675343386802421,0.09307669223433812,0.08689270205939381,8.79136763925661,0.07116811916744589,LBCM1099,LBCM
E6,AcAcid_4.5,3,acid,0.9928,0.049640000000000004,0.043454038997214485,0.09628785640502809,0.08849419622734779,7.063351281149918,0.08806973236592641,LBCM1099,LBCM
E7,LacAcid_7,1,acid,1.6571,0.08380191428571429,0.04550019896538003,0.1357630341119448,0.13880445378146652,6.9173779198513055,-0.021911542365276974,LBCM1099,LBCM
E8,LacAcid_7,2,acid,2.0658999999999996,0.10388190340909088,0.045661876424411246,0.13600586218573696,0.12441226774464602,6.6197538596028815,0.09318690713753879,LBCM1099,LBCM
E9,LacAcid_7,3,acid,2.6791,0.1402960650887574,0.04649564866245817,0.12983569219475327,0.12888426339723347,6.739852974124314,0.0073820400756561795,LBCM1099,LBCM
E10,LacAcid_2,1,acid,3.5624,0.17812,0.04004178272980502,0.14439114754640564,0.1408476650635528,6.660632638109734,0.025158262163976586,LBCM1099,LBCM
E11,LacAcid_2,2,acid,2.6060999999999996,0.1340929360465116,0.04919612780980761,0.1472736391984742,0.14105239961628793,6.333046331796713,0.044105875540651686,LBCM1099,LBCM
E12,LacAcid_2,3,acid,3.4602,0.18227839285714287,0.04702919816951852,0.14469257405480596,0.1357167268085343,6.359018199579977,0.0661366322143515,LBCM1099,LBCM
F1,LevAcid_5,1,acid,0.9453499999999999,0.0483603901734104,0.05140543739031028,0.116665917271204,0.1187145262148777,6.875243543187677,-0.01725659874146862,LBCM1099,LBCM
F2,LevAcid_5,2,acid,0.9577600000000001,0.04871365517241379,0.04866607434444338,0.12322791232957446,0.11888599485028278,6.978400215444098,0.03652169025257855,LBCM1099,LBCM
F3,LevAcid_5,3,acid,0.9672499999999999,0.04948070809248555,0.04901862914003253,0.11601992881811318,0.11637043737125893,6.957040311680164,-0.0030120068383649393,LBCM1099,LBCM
F4,LevAcid_2.5,1,acid,1.1534,0.05832908571428572,0.039196378830083575,0.13115861144465998,0.11343404706356595,6.896050991305544,0.15625435960299972,LBCM1099,LBCM
F5,LevAcid_2.5,2,acid,1.16581,0.0582905,0.04794568245125349,0.12815713722007654,0.11724739724437869,6.691673740505511,0.09304888835151447,LBCM1099,LBCM
F6,LevAcid_2.5,3,acid,1.1388,0.057590742857142864,0.04680322323915639,0.13031583636754002,0.1114526647308224,6.673742007126079,0.16924827847118296,LBCM1099,LBCM
F7,HMF_6,1,aldehyde,0,0,0,0,0,0,NA,LBCM1099,LBCM
F8,HMF_6,2,aldehyde,0,0,0,0,0,0,NA,LBCM1099,LBCM
F9,HMF_6,3,aldehyde,0,0,0,0,0,0,NA,LBCM1099,LBCM
F10,HMF_0.5,1,aldehyde,1.34612,0.06807521142857141,0.045218463987266214,0.1282700512351046,0.1208865032401173,6.978747176560074,0.06107834867488339,LBCM1099,LBCM
F11,HMF_0.5,2,aldehyde,1.28991,0.06598672543352602,0.04713055694205163,0.13231507957168864,0.11321213263744984,7.5217666968304435,0.16873586327901818,LBCM1099,LBCM
F12,HMF_0.5,3,aldehyde,1.2629,0.06536061403508772,0.04627620583492157,0.12841813099190236,0.11738402103880852,6.850907779915564,0.09400010201938674,LBCM1099,LBCM
G1,Furf_3,1,aldehyde,1.01251,0.050625500000000004,0.04864206128133705,0.11665459631366576,0.09640032501016368,21.33078050266097,0.2101058404249843,LBCM1099,LBCM
G2,Furf_3,2,aldehyde,0.9928,0.049922045454545455,0.04499655767282856,0.10941892037476511,0.09850981929120507,23.475776207327296,0.11074125566418534,LBCM1099,LBCM
G3,Furf_3,3,aldehyde,0.95119,0.04894204360465116,0.043821459804366136,0.1108721367594548,0.09883408575224034,23.168824548248264,0.12180060062873181,LBCM1099,LBCM
G4,Furf_1,1,aldehyde,2.2776,0.11927076923076925,0.06356228675973695,0.12364093066513401,0.09582994134749742,11.133897932724947,0.29021189960649885,LBCM1099,LBCM
G5,Furf_1,2,aldehyde,2.6791,0.133955,0.051183844011142066,0.12390704721005344,0.09547654927459774,10.367969040329072,0.2977746698164326,LBCM1099,LBCM
G6,Furf_1,3,aldehyde,2.3870999999999998,0.12071905714285713,0.04722582570632711,0.12101019447858773,0.09743862080319442,10.468610148158476,0.24191202093267458,LBCM1099,LBCM
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,LBCM1099,LBCM
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,LBCM1099,LBCM
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,LBCM1099,LBCM
G10,Van_0.5,1,aldehyde,2.92,0.146,0.051357938718662954,0.1288749127863635,0.11470725436058496,9.673490832381846,0.12351144227759286,LBCM1099,LBCM
G11,Van_0.5,2,aldehyde,2.5622999999999996,0.13497830357142857,0.04772619876641466,0.11870484319496699,0.1137054183294164,10.531975512369497,0.043968220151714664,LBCM1099,LBCM
G12,Van_0.5,3,aldehyde,2.8032,0.1467947928994083,0.04846487613522112,0.12087973562591298,0.11343635706405382,9.18830237366951,0.06561722144917016,LBCM1099,LBCM
H1,Glu_20,1,hexose,3.2996000000000003,0.16498000000000002,0.04846796657381616,0.13892148493846,0.11822074020453643,7.528184198337663,0.17510247946433694,LBCM1099,LBCM
H2,Glu_20,2,hexose,3.0076,0.15297275862068965,0.05103916530592642,0.13254353062233495,0.12227446424151968,7.011462770053183,0.08398373646137226,LBCM1099,LBCM
H3,Glu_20,3,hexose,3.1317,0.16020546242774567,0.04360378057223824,0.13582457972697365,0.12214535630170521,7.092519611785373,0.11199135062883653,LBCM1099,LBCM
